FiscalYear,Actual_ReEstimated_Budget,AEA,Dist,DE_District,District Name,Column Name,Fund,Source,Expenditures Per Pupil,Amount,Enrollment Category,Enrollment Category Number
2017,Actual,11,3942,3942,Madrid,gencentraladmin,General,Business & Central Administration,190,134022,600-999,3
2017,Actual,11,3942,3942,Madrid,genopermtnc,General,Plant Operation and Maintenance,685,484524,600-999,3
2017,Actual,11,3942,3942,Madrid,gentransp,General,Student Transportation,282,199702,600-999,3
2017,Actual,11,3942,3942,Madrid,genaeaflow,General,AEA Support - Direct to AEA,409,289034,600-999,3
2017,Actual,11,3942,3942,Madrid,genotherfin,General,Transfers Out/Special Items/Down Adj,7,4707,600-999,3
2017,Actual,11,3942,3942,Madrid,genendfb,General,Ending Fund Balance,1806,1277048,600-999,3
2017,Actual,05,4023,4023,Manson Northwest Webster,geninstr,General,Instruction,10036,6463383,600-999,3
2017,Actual,05,4023,4023,Manson Northwest Webster,genstudsupp,General,Student Support Services,318,204632,600-999,3
2017,Actual,05,4023,4023,Manson Northwest Webster,geninstrsupp,General,Instructional Staff Support Services,660,425231,600-999,3
2017,Actual,05,4023,4023,Manson Northwest Webster,gengenadmin,General,General Administration,383,246934,600-999,3
2017,Actual,05,4023,4023,Manson Northwest Webster,genbldgadmin,General,School/Building Administration,688,443029,600-999,3
2017,Actual,05,4023,4023,Manson Northwest Webster,gencentraladmin,General,Business & Central Administration,236,151877,600-999,3
2017,Actual,05,4023,4023,Manson Northwest Webster,genopermtnc,General,Plant Operation and Maintenance,893,574837,600-999,3
2017,Actual,05,4023,4023,Manson Northwest Webster,gentransp,General,Student Transportation,889,572360,600-999,3
2017,Actual,05,4023,4023,Manson Northwest Webster,genaeaflow,General,AEA Support - Direct to AEA,427,274764,600-999,3
2017,Actual,05,4023,4023,Manson Northwest Webster,genotherfin,General,Transfers Out/Special Items/Down Adj,49,31413,600-999,3
2017,Actual,05,4023,4023,Manson Northwest Webster,genendfb,General,Ending Fund Balance,2851,1836186,600-999,3
2017,Actual,12,4033,4033,Maple Valley-Anthon Oto,geninstr,General,Instruction,8143,5518665,600-999,3
2017,Actual,12,4033,4033,Maple Valley-Anthon Oto,genstudsupp,General,Student Support Services,314,212468,600-999,3
2017,Actual,12,4033,4033,Maple Valley-Anthon Oto,geninstrsupp,General,Instructional Staff Support Services,347,235325,600-999,3
2017,Actual,12,4033,4033,Maple Valley-Anthon Oto,gengenadmin,General,General Administration,444,300988,600-999,3
2017,Actual,12,4033,4033,Maple Valley-Anthon Oto,genbldgadmin,General,School/Building Administration,693,469930,600-999,3
2017,Actual,12,4033,4033,Maple Valley-Anthon Oto,gencentraladmin,General,Business & Central Administration,247,167663,600-999,3
2017,Actual,12,4033,4033,Maple Valley-Anthon Oto,genopermtnc,General,Plant Operation and Maintenance,893,605330,600-999,3
2017,Actual,12,4033,4033,Maple Valley-Anthon Oto,gentransp,General,Student Transportation,676,457984,600-999,3
2017,Actual,12,4033,4033,Maple Valley-Anthon Oto,gennoninstr,General,Noninstructional Programs,15,10427,600-999,3
2017,Actual,12,4033,4033,Maple Valley-Anthon Oto,genaeaflow,General,AEA Support - Direct to AEA,434,294161,600-999,3
2017,Actual,12,4033,4033,Maple Valley-Anthon Oto,genendfb,General,Ending Fund Balance,1558,1055772,600-999,3
2017,Actual,09,4041,4041,Maquoketa,geninstr,General,Instruction,9136,12302163,"1,000-2,499",4
2017,Actual,09,4041,4041,Maquoketa,genstudsupp,General,Student Support Services,451,606854,"1,000-2,499",4
2017,Actual,09,4041,4041,Maquoketa,geninstrsupp,General,Instructional Staff Support Services,300,403315,"1,000-2,499",4
2017,Actual,09,4041,4041,Maquoketa,gengenadmin,General,General Administration,203,273561,"1,000-2,499",4
2017,Actual,09,4041,4041,Maquoketa,genbldgadmin,General,School/Building Administration,788,1060842,"1,000-2,499",4
2017,Actual,09,4041,4041,Maquoketa,gencentraladmin,General,Business & Central Administration,195,262161,"1,000-2,499",4
2017,Actual,09,4041,4041,Maquoketa,genopermtnc,General,Plant Operation and Maintenance,893,1202407,"1,000-2,499",4
2017,Actual,09,4041,4041,Maquoketa,gentransp,General,Student Transportation,369,496808,"1,000-2,499",4
2017,Actual,09,4041,4041,Maquoketa,genaeaflow,General,AEA Support - Direct to AEA,442,594815,"1,000-2,499",4
2017,Actual,09,4041,4041,Maquoketa,genendfb,General,Ending Fund Balance,2050,2760686,"1,000-2,499",4
2017,Actual,01,4043,4043,Maquoketa Valley,geninstr,General,Instruction,7169,5025524,600-999,3
2017,Actual,01,4043,4043,Maquoketa Valley,genstudsupp,General,Student Support Services,262,183509,600-999,3
2017,Actual,01,4043,4043,Maquoketa Valley,geninstrsupp,General,Instructional Staff Support Services,307,215215,600-999,3
2017,Actual,01,4043,4043,Maquoketa Valley,gengenadmin,General,General Administration,406,284695,600-999,3
2017,Actual,01,4043,4043,Maquoketa Valley,genbldgadmin,General,School/Building Administration,582,408292,600-999,3
2017,Actual,01,4043,4043,Maquoketa Valley,gencentraladmin,General,Business & Central Administration,174,121670,600-999,3
2017,Actual,01,4043,4043,Maquoketa Valley,genopermtnc,General,Plant Operation and Maintenance,855,599131,600-999,3
2017,Actual,01,4043,4043,Maquoketa Valley,gentransp,General,Student Transportation,390,273155,600-999,3
2017,Actual,01,4043,4043,Maquoketa Valley,genaeaflow,General,AEA Support - Direct to AEA,415,290889,600-999,3
2017,Actual,01,4043,4043,Maquoketa Valley,genotherfin,General,Transfers Out/Special Items/Down Adj,1,674,600-999,3
2017,Actual,01,4043,4043,Maquoketa Valley,genendfb,General,Ending Fund Balance,3937,2759551,600-999,3
2017,Actual,12,4068,4068,Marcus-Meriden-Cleghorn,geninstr,General,Instruction,9610,4212239,300-599,2
2017,Actual,12,4068,4068,Marcus-Meriden-Cleghorn,genstudsupp,General,Student Support Services,344,150708,300-599,2
2017,Actual,12,4068,4068,Marcus-Meriden-Cleghorn,geninstrsupp,General,Instructional Staff Support Services,158,69360,300-599,2
2017,Actual,12,4068,4068,Marcus-Meriden-Cleghorn,gengenadmin,General,General Administration,523,229096,300-599,2
2017,Actual,12,4068,4068,Marcus-Meriden-Cleghorn,genbldgadmin,General,School/Building Administration,518,227129,300-599,2
2017,Actual,12,4068,4068,Marcus-Meriden-Cleghorn,gencentraladmin,General,Business & Central Administration,179,78482,300-599,2
2017,Actual,12,4068,4068,Marcus-Meriden-Cleghorn,genopermtnc,General,Plant Operation and Maintenance,613,268881,300-599,2
2017,Actual,12,4068,4068,Marcus-Meriden-Cleghorn,gentransp,General,Student Transportation,475,208060,300-599,2
2017,Actual,12,4068,4068,Marcus-Meriden-Cleghorn,genaeaflow,General,AEA Support - Direct to AEA,417,182619,300-599,2
2017,Actual,12,4068,4068,Marcus-Meriden-Cleghorn,genendfb,General,Ending Fund Balance,2328,1020451,300-599,2
2017,Actual,10,4086,4086,Marion Independent,geninstr,General,Instruction,8839,17457089,"1,000-2,499",4
2017,Actual,10,4086,4086,Marion Independent,genstudsupp,General,Student Support Services,467,922985,"1,000-2,499",4
2017,Actual,10,4086,4086,Marion Independent,geninstrsupp,General,Instructional Staff Support Services,809,1597876,"1,000-2,499",4
2017,Actual,10,4086,4086,Marion Independent,gengenadmin,General,General Administration,172,340552,"1,000-2,499",4
2017,Actual,10,4086,4086,Marion Independent,genbldgadmin,General,School/Building Administration,763,1507859,"1,000-2,499",4
2017,Actual,10,4086,4086,Marion Independent,gencentraladmin,General,Business & Central Administration,190,375368,"1,000-2,499",4
2017,Actual,10,4086,4086,Marion Independent,genopermtnc,General,Plant Operation and Maintenance,970,1915836,"1,000-2,499",4
2017,Actual,10,4086,4086,Marion Independent,gentransp,General,Student Transportation,214,423023,"1,000-2,499",4
2017,Actual,10,4086,4086,Marion Independent,genaeaflow,General,AEA Support - Direct to AEA,422,834368,"1,000-2,499",4
2017,Actual,10,4086,4086,Marion Independent,genendfb,General,Ending Fund Balance,1880,3713566,"1,000-2,499",4
2017,Actual,07,4104,4104,Marshalltown,geninstr,General,Instruction,8123,43222137,"2,500-7,499",5
2017,Actual,07,4104,4104,Marshalltown,genstudsupp,General,Student Support Services,473,2517988,"2,500-7,499",5
2017,Actual,07,4104,4104,Marshalltown,geninstrsupp,General,Instructional Staff Support Services,491,2610026,"2,500-7,499",5
2017,Actual,07,4104,4104,Marshalltown,gengenadmin,General,General Administration,210,1118772,"2,500-7,499",5
2017,Actual,07,4104,4104,Marshalltown,genbldgadmin,General,School/Building Administration,504,2682708,"2,500-7,499",5
2017,Actual,07,4104,4104,Marshalltown,gencentraladmin,General,Business & Central Administration,175,930848,"2,500-7,499",5
2017,Actual,07,4104,4104,Marshalltown,genopermtnc,General,Plant Operation and Maintenance,767,4079387,"2,500-7,499",5
2017,Actual,07,4104,4104,Marshalltown,gentransp,General,Student Transportation,265,1410863,"2,500-7,499",5
2017,Actual,07,4104,4104,Marshalltown,gennoninstr,General,Noninstructional Programs,3,14334,"2,500-7,499",5
2017,Actual,07,4104,4104,Marshalltown,genaeaflow,General,AEA Support - Direct to AEA,445,2368436,"2,500-7,499",5
2017,Actual,07,4104,4104,Marshalltown,genotherfin,General,Transfers Out/Special Items/Down Adj,12,64519,"2,500-7,499",5
2017,Actual,07,4104,4104,Marshalltown,genendfb,General,Ending Fund Balance,1161,6179441,"2,500-7,499",5
2017,Actual,11,4122,4122,Martensdale-St Marys,geninstr,General,Instruction,8528,4478742,300-599,2
2017,Actual,11,4122,4122,Martensdale-St Marys,genstudsupp,General,Student Support Services,270,141853,300-599,2
2017,Actual,11,4122,4122,Martensdale-St Marys,geninstrsupp,General,Instructional Staff Support Services,113,59523,300-599,2
2017,Actual,11,4122,4122,Martensdale-St Marys,gengenadmin,General,General Administration,250,131270,300-599,2
2017,Actual,11,4122,4122,Martensdale-St Marys,genbldgadmin,General,School/Building Administration,883,463976,300-599,2
2017,Actual,11,4122,4122,Martensdale-St Marys,gencentraladmin,General,Business & Central Administration,375,197178,300-599,2
2017,Actual,11,4122,4122,Martensdale-St Marys,genopermtnc,General,Plant Operation and Maintenance,923,484790,300-599,2
2017,Actual,11,4122,4122,Martensdale-St Marys,gentransp,General,Student Transportation,506,265904,300-599,2
2017,Actual,11,4122,4122,Martensdale-St Marys,genaeaflow,General,AEA Support - Direct to AEA,403,211557,300-599,2
2017,Actual,11,4122,4122,Martensdale-St Marys,genendfb,General,Ending Fund Balance,3526,1851874,300-599,2
2017,Actual,07,4131,4131,Mason City,geninstr,General,Instruction,8440,31546447,"2,500-7,499",5
2017,Actual,07,4131,4131,Mason City,genstudsupp,General,Student Support Services,376,1404224,"2,500-7,499",5
2017,Actual,07,4131,4131,Mason City,geninstrsupp,General,Instructional Staff Support Services,347,1295700,"2,500-7,499",5
2017,Actual,07,4131,4131,Mason City,gengenadmin,General,General Administration,175,654542,"2,500-7,499",5
2017,Actual,07,4131,4131,Mason City,genbldgadmin,General,School/Building Administration,714,2668828,"2,500-7,499",5
2017,Actual,07,4131,4131,Mason City,gencentraladmin,General,Business & Central Administration,255,954754,"2,500-7,499",5
2017,Actual,07,4131,4131,Mason City,genopermtnc,General,Plant Operation and Maintenance,857,3202862,"2,500-7,499",5
2017,Actual,07,4131,4131,Mason City,gentransp,General,Student Transportation,547,2045452,"2,500-7,499",5
2017,Actual,07,4131,4131,Mason City,gennoninstr,General,Noninstructional Programs,2,7907,"2,500-7,499",5
2017,Actual,07,4131,4131,Mason City,genaeaflow,General,AEA Support - Direct to AEA,452,1688312,"2,500-7,499",5
2017,Actual,07,4131,4131,Mason City,genotherfin,General,Transfers Out/Special Items/Down Adj,1,3344,"2,500-7,499",5
2017,Actual,07,4131,4131,Mason City,genendfb,General,Ending Fund Balance,1965,7345902,"2,500-7,499",5
2017,Actual,15,4203,4203,Mediapolis,geninstr,General,Instruction,7645,5827011,600-999,3
2017,Actual,15,4203,4203,Mediapolis,genstudsupp,General,Student Support Services,327,248965,600-999,3
2017,Actual,15,4203,4203,Mediapolis,geninstrsupp,General,Instructional Staff Support Services,764,582373,600-999,3
2017,Actual,15,4203,4203,Mediapolis,gengenadmin,General,General Administration,360,274584,600-999,3
2017,Actual,15,4203,4203,Mediapolis,genbldgadmin,General,School/Building Administration,455,346686,600-999,3
2017,Actual,15,4203,4203,Mediapolis,gencentraladmin,General,Business & Central Administration,270,205788,600-999,3
2017,Actual,15,4203,4203,Mediapolis,genopermtnc,General,Plant Operation and Maintenance,759,578205,600-999,3
2017,Actual,15,4203,4203,Mediapolis,gentransp,General,Student Transportation,651,496553,600-999,3
2017,Actual,15,4203,4203,Mediapolis,genaeaflow,General,AEA Support - Direct to AEA,419,319506,600-999,3
2017,Actual,15,4203,4203,Mediapolis,genotherfin,General,Transfers Out/Special Items/Down Adj,7,5034,600-999,3
2017,Actual,15,4203,4203,Mediapolis,genendfb,General,Ending Fund Balance,1645,1253503,600-999,3
2017,Actual,11,4212,4212,Melcher-Dallas,geninstr,General,Instruction,8207,2759312,300-599,2
2017,Actual,11,4212,4212,Melcher-Dallas,genstudsupp,General,Student Support Services,150,50585,300-599,2
2017,Actual,11,4212,4212,Melcher-Dallas,geninstrsupp,General,Instructional Staff Support Services,424,142506,300-599,2
2017,Actual,11,4212,4212,Melcher-Dallas,gengenadmin,General,General Administration,352,118379,300-599,2
2017,Actual,11,4212,4212,Melcher-Dallas,genbldgadmin,General,School/Building Administration,613,206097,300-599,2
2017,Actual,11,4212,4212,Melcher-Dallas,gencentraladmin,General,Business & Central Administration,278,93310,300-599,2
2017,Actual,11,4212,4212,Melcher-Dallas,genopermtnc,General,Plant Operation and Maintenance,626,210351,300-599,2
2017,Actual,11,4212,4212,Melcher-Dallas,gentransp,General,Student Transportation,382,128593,300-599,2
2017,Actual,11,4212,4212,Melcher-Dallas,gennoninstr,General,Noninstructional Programs,36,12118,300-599,2
2017,Actual,11,4212,4212,Melcher-Dallas,genaeaflow,General,AEA Support - Direct to AEA,397,133413,300-599,2
2017,Actual,11,4212,4212,Melcher-Dallas,genendfb,General,Ending Fund Balance,1532,515177,300-599,2
2017,Actual,10,4271,4271,Mid-Prairie,geninstr,General,Instruction,8388,10157613,"1,000-2,499",4
2017,Actual,10,4271,4271,Mid-Prairie,genstudsupp,General,Student Support Services,332,402465,"1,000-2,499",4
2017,Actual,10,4271,4271,Mid-Prairie,geninstrsupp,General,Instructional Staff Support Services,517,625662,"1,000-2,499",4
2017,Actual,10,4271,4271,Mid-Prairie,gengenadmin,General,General Administration,287,347876,"1,000-2,499",4
2017,Actual,10,4271,4271,Mid-Prairie,genbldgadmin,General,School/Building Administration,925,1119723,"1,000-2,499",4
2017,Actual,10,4271,4271,Mid-Prairie,gencentraladmin,General,Business & Central Administration,198,239419,"1,000-2,499",4
2017,Actual,10,4271,4271,Mid-Prairie,genopermtnc,General,Plant Operation and Maintenance,937,1134281,"1,000-2,499",4
2017,Actual,10,4271,4271,Mid-Prairie,gentransp,General,Student Transportation,530,641990,"1,000-2,499",4
2017,Actual,10,4271,4271,Mid-Prairie,genaeaflow,General,AEA Support - Direct to AEA,418,505692,"1,000-2,499",4
2017,Actual,10,4271,4271,Mid-Prairie,genotherfin,General,Transfers Out/Special Items/Down Adj,25,30213,"1,000-2,499",4
2017,Actual,10,4271,4271,Mid-Prairie,genendfb,General,Ending Fund Balance,2666,3227671,"1,000-2,499",4
2017,Actual,10,4269,4269,Midland,geninstr,General,Instruction,7951,4255268,300-599,2
2017,Actual,10,4269,4269,Midland,genstudsupp,General,Student Support Services,255,136286,300-599,2
2017,Actual,10,4269,4269,Midland,geninstrsupp,General,Instructional Staff Support Services,280,149905,300-599,2
2017,Actual,10,4269,4269,Midland,gengenadmin,General,General Administration,412,220404,300-599,2
2017,Actual,10,4269,4269,Midland,genbldgadmin,General,School/Building Administration,682,365147,300-599,2
2017,Actual,10,4269,4269,Midland,gencentraladmin,General,Business & Central Administration,254,135711,300-599,2
2017,Actual,10,4269,4269,Midland,genopermtnc,General,Plant Operation and Maintenance,832,445232,300-599,2
2017,Actual,10,4269,4269,Midland,gentransp,General,Student Transportation,855,457575,300-599,2
2017,Actual,10,4269,4269,Midland,genaeaflow,General,AEA Support - Direct to AEA,411,219779,300-599,2
2017,Actual,10,4269,4269,Midland,genotherfin,General,Transfers Out/Special Items/Down Adj,59,31332,300-599,2
2017,Actual,10,4269,4269,Midland,genendfb,General,Ending Fund Balance,2235,1196016,300-599,2
2017,Actual,13,4356,4356,Missouri Valley,geninstr,General,Instruction,7189,6197219,600-999,3
2017,Actual,13,4356,4356,Missouri Valley,genstudsupp,General,Student Support Services,411,354244,600-999,3
2017,Actual,13,4356,4356,Missouri Valley,geninstrsupp,General,Instructional Staff Support Services,280,241674,600-999,3
2017,Actual,13,4356,4356,Missouri Valley,gengenadmin,General,General Administration,351,302533,600-999,3
2017,Actual,13,4356,4356,Missouri Valley,genbldgadmin,General,School/Building Administration,660,569329,600-999,3
2017,Actual,13,4356,4356,Missouri Valley,gencentraladmin,General,Business & Central Administration,177,152549,600-999,3
2017,Actual,13,4356,4356,Missouri Valley,genopermtnc,General,Plant Operation and Maintenance,731,630621,600-999,3
2017,Actual,13,4356,4356,Missouri Valley,gentransp,General,Student Transportation,258,222588,600-999,3
2017,Actual,13,4356,4356,Missouri Valley,genaeaflow,General,AEA Support - Direct to AEA,427,367694,600-999,3
2017,Actual,13,4356,4356,Missouri Valley,genendfb,General,Ending Fund Balance,3098,2670567,600-999,3
2017,Actual,07,4437,4437,Montezuma,geninstr,General,Instruction,8423,4340423,300-599,2
